ISBN,Book-Title,rating
0385503857,Oryx and Crake,3.0454545454545454
0425156842,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),2.1379310344827585
0440226104,Black and Blue,2.79467680608365
0452277337,Le Divorce (William Abrahams Book),2.6451612903225805
0553802488,The Face,2.9322033898305087
0671021001,She's Come Undone (Oprah's Book Club),3.5705128205128207
0767903579,Falling Leaves: The True Story of an Unwanted Chinese Daughter,3.0163934426229506
0805063897,Nickel and Dimed: On (Not) Getting By in America,4.142322097378277
0679777431,"The Game of Kings (Lymond Chronicles, 1)",2.6315789473684212
0553285343,"RUSSIA HOUSE, THE",1.706896551724138
0486285529,Solv-A-Crime Puzzles (Dover Game and Puzzle Activity Books),6.0
0671002481,The First Wives Club Movie Tie In,1.7333333333333334
0812523385,Selected Poems of Emily Dickinson,3.0
0895774666,Watercolor School (Reader's Digest Learn-As-You-Go Guides),0.0
0020199090,Joshua In the Holy Land,0.0
0385495145,The Messenger,2.3333333333333335
0679733825,Sisters of the Earth: Women's Prose and Poetry About Nature,2.0
0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),4.026936026936027
0345451260,Househusband,2.0
0740700235,Life Messages: Inspiration For The Woman's Spirit,2.142857142857143
0380973545,Letters from a Nut,3.2058823529411766
0393321576,Karl Marx: A Life,8.0
0743424425,The Shining,4.673913043478261
0786868015,The Diary of Ellen Rimbauer: My Life at Rose Red,3.933333333333333
0446610178,The Sky Is Falling,2.2816901408450705
0684854953,Santa Pete : A Novel Of Christmas Present And Past,1.25
0743229878,Mount Vernon Love Story : A Novel of George and Martha Washington,4.291666666666667
0380617625,The Kingdom: Arabia and the House of Sa'Ud,2.3333333333333335
0380732335,Florida Road Kill: A Novel,3.3529411764705883
0385337132,The 37th Hour,4.0
0440235057,Be Cool,2.09375
0445402040,The Hunted,1.0
0618119760,The Saints of Big Harbour: A Novel,4.0
0871138646,Old Flames,4.25
0026329859,From the Earth: Chinese Vegetarian Cooking,10.0
0060621257,Living in the Presence: Disciplines for the Spiritual Heart,0.0
0060915544,The Bean Trees,4.086065573770492
0060917016,Homeland and Other Stories,3.6341463414634148
0060925000,"A Suitable Boy : Novel, A",2.56
0060932759,Daughter of Fortune,3.4732142857142856
0061000280,The Fly on the Wall,2.024390243902439
0192815318,Cranford (The World's Classics),0.0
0312195516,The Red Tent (Bestselling Backlist),4.334716459197787
0380792664,The Right Hand of Amon,2.5833333333333335
0393048977,Last Blue: Poems,5.0
0399137807,The Cat Who Wasn't There,2.3157894736842106
039914739X,Isle of Dogs,2.361111111111111
0451203046,Light a Penny Candle,2.689655172413793
0451410556,The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback)),2.78
0451523318,Turn of the Screw and Short N,5.0
0486281965,The Country of the Pointed Firs (Dover Thrift Editions),4.636363636363637
0486292940,Early Poems (Dover Thrift Editions),2.5
051762639X,Barchester Towers (Oxford Pocket Classics),0.0
0684824442,REEF,3.6
0743458303,Wednesday the Rabbi Got Wet,0.0
081296666X,Things My Girlfriend and I Have Argued About: A Novel,2.1538461538461537
0819215635,Listening Hearts: Discerning Call in Community,0.0
0880011025,Unattainable Earth,0.0
1561011525,"The Practice of Prayer (New Church's Teaching Series, Vol 4)",0.0
1877727083,Vertical Poetry: Recent Poems,8.0
0486206173,Rubinstein's Chess Masterpieces,7.0
0312278586,The Nanny Diaries: A Novel,3.5970464135021096
8845229041,Biblioteca Universale Rizzoli: Sulla Sponda Del Fiume Piedra,3.111111111111111
887641486X,I Giorni Dell'abbandono,3.0
0140370900,The Gizmo,3.25
0674511255,The Last Best Hope of Earth: Abraham Lincoln and the Promise of America,5.333333333333333
0030096189,Organic Chemistry (Saunders Golden Sunburst Series),10.0
0312965745,Secrets of St. John's Wort: A Lynn Sonberg Book,2.5
0345374657,Diet for a Poisoned Planet: How to Choose Safe Foods for You and Your Family,4.5
0395710901,"Punished by Rewards: The Trouble With Gold Stars, Incentive Plans, A'S, Praise, and Other Bribes",4.666666666666667
080521061X,Montessori Today: A Comprehensive Approach to Education from Birth to Adulthood,6.0
0823032612,Oil Painting Techniques (Artist's Painting Library),0.0
0679310002,Going down swinging,5.0
0312288115,Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover)),1.5909090909090908
0316171107,Like a Hole in the Head,0.2857142857142857
0380710218,Postmortem,3.2916666666666665
0515118656,The Cove,2.0842105263157893
0553289063,An Inconvenient Woman,2.0625
0671000306,Shock Wave (Dirk Pitt Adventures (Paperback)),2.1323529411764706
0671673688,While My Pretty One Sleeps,1.5298507462686568
1561672033,Antipodes 10,8.0
0425178242,Kick Ass: Selected Columns of Carl Hiaasen,2.6666666666666665
0618173870,Everything Is Illuminated: A Novel,3.176470588235294
0156027321,Life of Pi,3.9285714285714284
0375403582,Rules of the Wild,4.4
0385721420,Three Junes,2.37125748502994
0451202341,Back Roads,2.5586206896551724
0743418190,In Her Shoes : A Novel,3.4909090909090907
0385335407,The Kiss,2.966666666666667
0965746828,Home Spun: A Collection,2.6666666666666665
0060923245,Sweet Hereafter Movie Tie-In : A Novel,3.6315789473684212
0486272664,The Rime of the Ancient Mariner and Other Poems,2.5454545454545454
0786015276,11th Hour,0.0
0060913509,In Country RI,0.96875
0553272837,Brazen Virtue,2.7837837837837838
0440225078,Ghost Moon,1.42
0312145543,Brewing Up a Storm: A John Thatcher Mystery,0.0
0425181111,Strangers,3.7857142857142856
0380732688,Milk and Honey (Peter Decker/Rina Lazarus Novels),2.1538461538461537
0140286276,The Deep End of the Ocean (Oprah's Book Club),2.15
0373484100,Night Tales,2.7333333333333334
0449907481,A Thousand Acres (Ballantine Reader's Circle),2.6523809523809523
0553107305,Chopping Spree,4.090909090909091
080213825X,Four Blondes,2.7222222222222223
0515127833,River's End,2.1171875
0345441133,Summer Island,2.5172413793103448
0515134279,The Straw Men,4.0344827586206895
0945586051,The Doctor the Patient: The Personal Journey of a Physician With Cancer,7.0
0385490992,The Street Lawyer,3.411290322580645
0385424728,The Chamber,3.2950819672131146
0312980388,Warlock : A Novel of Ancient Egypt,3.4285714285714284
0590419625,The Teacher from the Black Lagoon,7.5
0385472951,The Partner,3.6611570247933884
0451195663,Primal Scream,3.6666666666666665
0425182878,Chosen Prey,3.1805555555555554
0553564528,Guilty as Sin,1.8958333333333333
055356451X,Night Sins,2.623529411764706
0743412621,The Second Time Around : A Novel,3.8292682926829267
0849943728,Three,1.875
0849943450,The Canopy,10.0
084994371X,Blink,3.0
0590406019,Last Battle,3.8
0020442408,Prince Caspian,1.8409090909090908
0553225987,Robert's Rules of Order,5.0
042517736X,Abduction,1.6082474226804124
0671868713,And Never Let Her Go : Thomas Capano: The Deadly Seducer,3.5
038549825X,Not a Day Goes By : A Novel,2.6666666666666665
0553202294,Sun Signs,4.5
0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",3.777408637873754
0345369947,The Mummy or Ramses the Damned,3.356060606060606
067170124X,HIS LITTLE WOMEN : HIS LITTLE WOMEN,0.5
0345353625,Her Mother's Daughter,1.5625
0308102282,Your Erroneous Zones,0.0
006017143X,The Night Listener,4.62962962962963
0805056491,Organizing from the Inside Out,3.942857142857143
0679401377,The Hellfire Club,4.4
1562827049,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",3.7777777777777777
0385306032,Vanished,2.533333333333333
0816152446,The Women in His Life (G K Hall Large Print Book Series),7.0
0821772953,The Morning After,2.717391304347826
0345379454,Missing Susan,2.0
0553576925,Hiding in the Shadows (Shadows Trilogy (Paperback)),1.9014084507042253
0743206053,Kitchen Privileges : A Memoir,3.7714285714285714
0688169678,We Are Our Mothers' Daughters,0.8125
0439319552,Horus's Horrible Day (First Graders from Mars),0.0
0590870157,My Garden (Beginning Literacy),0.0
0307001164,101 Dalmatians,2.9473684210526314
0440441501,In the Dinosaur's Paw (Kids of the Polk Street School),2.0
0590687301,Ralph S. Mouse,1.8888888888888888
0439061644,"The First Journey (Animorphs. Alternamorphs, 1)",1.3571428571428572
0439569842,How Do Dinosaurs Learn to Read,3.3333333333333335
0307118703,My First Book about Space (Golden Look-Look Books (Paperback)),1.7
0590418858,You Be the Jury #02,2.0
030720152X,Comic Characters,0.0
0816728739,The Time Machine (Troll Illustrated Classics),0.0
0865050880,I Like School (in My World Series),0.0
0812519655,Sacred Ground,3.25
0812524853,Burning Water (Burning Water),3.5
0449211770,The Tightrope Walker,4.166666666666667
193072229X,MoveOn's 50 Ways to Love Your Country: How to Find Your Political Voice and Become a Catalyst for Change,2.5294117647058822
0812521129,Children of the Night,2.8333333333333335
0345251733,Rainbow the Stormy Life of Judy Garland,0.0
1400077826,Cold Mountain (MTI) (Vintage Contemporaries),3.5
0312995431,A Fountain Filled With Blood (A Rev. Clare Ferguson Mystery),5.333333333333333
0312312628,Out of the Deep I Cry : A Clare Fergusson/Russ Van Alstyne Mystery,6.75
0446394521,Daisy Fay and the Miracle Man,2.6121212121212123
0590021117,Little House On the Prairie,3.1666666666666665
068484267X,Angela's Ashes: A Memoir,3.6818181818181817
0553578693,The Next Accident,2.2828947368421053
0380709260,Socks (Cleary Reissue),3.0
0807565288,"The Pet Shop Mystery (Boxcar Children Special (Paper), No 7)",0.0
0312986769,In the Bleak Midwinter (A Rev. Clare Ferguson Mystery),2.76
0345413377,"The Amber Spyglass (His Dark Materials, Book 3)",3.6029411764705883
0345413369,"The Subtle Knife (His Dark Materials, Book 2)",4.230769230769231
0679893105,"The Golden Compass (His Dark Materials, Book 1)",3.3555555555555556
0061096091,Eyeshot,0.8888888888888888
0345369068,"If Ever I Return, Pretty Peggy-O",2.433333333333333
0451184718,The Rosewood Casket,2.328767123287671
0449209121,The Amazing Mrs. Pollifax,1.2
0060938455,Fast Food Nation: The Dark Side of the All-American Meal,4.037383177570093
080411952X,The Unsung Hero,2.142857142857143
0060575808,"Two Princesses of Bamarre, The",0.0
0060558865,Ella Enchanted (rack),5.4
0767912918,Passing for Thin : Losing Half My Weight and Finding My Self,4.384615384615385
0553298860,Bloodlines (Dog Lover's Mysteries),2.5
0385335679,Kissing in Manhattan,2.875
0440122090,Echoes,2.5700934579439254
0671525832,Someone to Watch Over Me : A Novel,2.4468085106382977
0553279572,The Toynbee Convector,3.8823529411764706
0061009059,One for the Money (Stephanie Plum Novels (Paperback)),3.656357388316151
0060930187,The Bell Jar : A Novel (Perennial Classics),4.265822784810126
0516076272,A polar bear called Pingo,10.0
0679450432,Dark Lady,2.611111111111111
0821775863,The Future Scrolls,1.8095238095238095
0821770209,About Face,1.2452830188679245
0670855758,Tarot Says Beware (A Herculeah Jones Mystery),8.0
0553562819,Globalhead,5.142857142857143
0446364193,Along Came a Spider (Alex Cross Novels),3.12751677852349
0446519138,Simple Abundance:  A Daybook of Comfort and Joy,3.607476635514019
0425179672,The River King,3.603448275862069
0061042943,Final Appeal,2.306122448979592
0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,3.9753086419753085
0965404560,Atonement,0.0
006015781X,Why Do Clocks Run Clockwise? and Other Imponderables: Mysteries of Everyday Life Explained,3.3333333333333335
0060930705,Someone to Watch Over Me : Stories,0.0
0312206763,Stately Pursuits,1.7142857142857142
0316116025,The Pinball Effect: How Renaissance Water Gardens Made the Carburetor Possible-And Other Journeys Through Knowledge (Pinball Effect),3.0
0156013967,"My Father, Dancing (Harvest Book)",0.0
0385314019,Women on the Case,2.8
0743444167,New Cardiff,2.8461538461538463
0618231617,Almost: A Novel,3.0833333333333335
1567920047,A Tally of Types: With Additions by Several Hands ; And With a New Introduction by Mike Parker,0.0
0811203220,Stand Still Like the Hummingbird,2.3333333333333335
1573229148,Crossing the Unknown Sea: Work As a Pilgrimage of Identity,0.0
0787955671,The Future of Leadership: Today's Top Leadership Thinkers Speak to Tomorrow's Leaders,8.0
0425174484,"Expecting Adam: A True Story of Birth, Rebirth, and Everyday Magic",4.321428571428571
0385496907,No Future Without Forgiveness,0.0
0446523992,"A Call to Conscience : The Landmark Speeches of Dr. Martin Luther King, Jr.",0.0
0140185216,On the Road (Penguin 20th Century Classics),3.5652173913043477
0684717255,I And Thou,6.571428571428571
0486272745,The Prince (Dover Thrift Editions),2.9166666666666665
8807120194,"Sarajevo, maybe (Anni Novanta/Feltrinelli)",3.5
0062507249,Becoming a Man : Half a Life Story,3.3125
0684801221,OLD MAN AND THE SEA,4.014925373134329
1576737357,Diary of a Teenage Girl - Becoming Me : Diary Number 1 (Diary of a Teenage Girl),3.1
0060083298,The Dominant Blonde,3.3846153846153846
0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),4.105982905982906
0140293248,The Girls' Guide to Hunting and Fishing,3.106267029972752
0807070718,Rena's Promise: A Story of Sisters in Auschwitz,8.0
0743213831,America the Beautiful: A Novel,5.571428571428571
0345305477,Easy Travel to Other Planets,3.0
0061080519,The Mist and the Magic (Harper Monogram),2.5714285714285716
0142000205,Icy Sparks,3.3898916967509027
0316735027,The True and Outstanding Adventures of the Hunt Sisters: A Novel,3.6818181818181817
193156146X,The Time Traveler's Wife,4.75
015600710X,Strange Fits of Passion: A Novel,3.533333333333333
0062517856,The Monk Downstairs: A Novel,2.263157894736842
0679767789,Lost in Place: Growing Up Absurd in Suburbia,2.125
0449911683,My Name Is Asher Lev,1.5384615384615385
0425169626,Waking the Dead,2.4
0449207757,Davita's Harp,3.1923076923076925
0449245691,The Book of Lights,2.7857142857142856
0140029400,The Mimic Men,0.0
0140021566,The Mystic Masseur,6.0
2253004022,Regain,3.111111111111111
2253005274,Le Grand Meaulnes (Classiques De Poche),3.3157894736842106
225300670X,A l'Ouest rien de nouveau,3.0625
2266084372,Pourquoi j'ai mangÃ?Â© mon pÃ?Â¨re,6.384615384615385
2070362388,Ravage,3.391304347826087
2266029460,Voyage d'une parisienne Ã?Â  Lhassa,9.0
2253007102,Les Fleurs Du Mal,9.285714285714286
2070417743,Chroniques martiennes,9.0
2266033689,Le Diable Au Corps,4.5
2070384349,La Faute de l'abbÃ?Â© Mouret,10.0
207053880X,L'Homme Qui Plantait Des Arbres,6.666666666666667
2070334368,La Guerre Des Boutons,3.5
2290314951,Paroles de Poilus : Lettres et carnets du front 1914-1918,0.0
229000510X,Une porte sur l'Ã?Â©tÃ?Â©,0.0
3492207006,Die Entdeckung der Langsamkeit.,4.090909090909091
3499177757,Die Grenzen des Geschlechts: Anleitungen zum Sturz des internationalen Patriarchats : Amnesty for Women (Rororo Sachbuch),0.0
3889774016,Frauen der Welt: Vom Fortschritt der Ungleichheit,0.0
3502670005,I Ging. Das Buch der Wandlung. Das groÃ?Â?e Weisheits- und Orakelbuch der alten Chinesen.,0.0
0905762487,African Women: Their Struggle for Economic Independence,0.0
3499222604,Die globalisierte Frau: Berichte aus der Zukunft der Ungleichheit (Frauen aktuell),0.0
3746670055,"Women are the Niggers of the World: Ã¼ber Frauen, Herrenmenschen und Nietzsches Peitsche (AtV Dokument und Essay)",0.0
0140620427,Sense and Sensibility (Penguin Popular Classics),3.9318181818181817
3596144434,Der gemietete Mann.,5.142857142857143
3442724686,Der Gott der kleinen Dinge.,4.294117647058823
0385504209,The Da Vinci Code,4.652321630804077
0446525502,The Rescue,3.085714285714286
0385500769,A Map of the World,6.0
0399147012,Edge of Danger,2.0
0670892963,Bridget Jones : The Edge of Reason,3.50381679389313
0688180639,Vinegar Hill (Oprah's Book Club (Hardcover)),2.6153846153846154
0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),3.652173913043478
0451197275,Saving Private Ryan: A Novel,1.0
0425184129,Big Trouble,3.246376811594203
0151001006,Snow Falling on Cedars,3.515151515151515
0385505833,Skipping Christmas,4.252380952380952
0679442790,The Reader,3.2783505154639174
0525943862,Cheaters,9.0
0609605925,Angel Falls,4.2631578947368425
0060191929,The Saving Graces : A Novel,3.8666666666666667
0743206045,Daddy's Little Girl,3.6666666666666665
0684864843,The Vineyard : A Novel,3.2432432432432434
0684867818,The Looking Glass : A Novel (The Locket Series),2.6551724137931036
0743406176,If Only It Were True,3.759259259259259
0380978539,"Dear Stranger, Dearest Friend",2.0
0679603352,The Cider House Rules: A Novel (Modern Library),4.142857142857143
0679410430,Lolita (Everyman's Library (Cloth)),6.166666666666667
0446523569,Message in a Bottle,3.872093023255814
